lat,long,hex,Valid
30.700979884151202,120.9138841451,337,1
30.7009798841513,120.913884145101,338,0
30.700979884151398,120.913884145102,339,0
30.7009798841515,120.913884145103,340,1
30.7009798841516,120.913884145104,341,1
30.700979884151696,120.913884145105,342,0
30.700979884151803,120.913884145106,343,0
30.7009798841519,120.913884145107,344,0
30.700979884152,120.913884145108,345,0
30.7009798841521,120.91388414510901,346,0
30.700979884152197,120.91388414511,347,0
30.700979884152304,120.91388414511101,348,0
30.7009798841524,120.913884145112,349,0
30.7009798841525,120.91388414511299,350,1
30.700979884152602,120.913884145114,351,1
30.700979884152698,120.91388414511499,352,1
30.700979884152797,120.913884145116,353,1
30.7009798841529,120.913884145117,354,1
30.700979884153,120.913884145118,355,1
30.700979884153103,120.913884145119,356,1
30.7009798841532,120.91388414512,357,1
30.7009798841533,120.913884145121,358,1
30.700979884153398,120.913884145122,359,0
30.7009798841535,120.913884145123,360,0
30.7009798841536,120.913884145124,361,1
30.7009798841537,120.91388414512501,362,1
30.7009798841538,120.913884145126,363,0
30.7009798841539,120.91388414512699,364,1
30.700979884154002,120.91388414512801,365,0
30.7009798841541,120.91388414512899,366,0
30.7009798841542,120.91388414513,367,0
30.7009798841543,120.913884145131,368,0
30.700979884154396,120.913884145132,369,0
30.7009798841545,120.913884145133,370,0
30.700979884154602,120.91388414513399,371,0
30.7009798841547,120.913884145135,372,0
30.7009798841548,120.913884145136,373,1
30.700979884154897,120.913884145137,374,1
30.700979884155,120.913884145138,375,1
30.700979884155103,120.91388414513901,376,1
30.700979884155196,120.91388414514,377,1
30.700979884155302,120.913884145141,378,1
30.700979884155398,120.913884145142,379,1
30.7009798841555,120.91388414514299,380,0
30.700979884155604,120.91388414514401,381,0
30.700979884155696,120.91388414514499,382,0
30.700979884155803,120.91388414514601,383,1
30.7009798841559,120.913884145147,384,0
30.700979884156,120.91388414514799,385,0
30.7009798841561,120.913884145149,386,0
30.700979884156197,120.91388414514999,387,0
30.700979884156297,120.913884145151,388,1
30.7009798841564,120.913884145152,389,0
30.7009798841565,120.913884145153,390,0
30.700979884156602,120.913884145154,391,0
30.7009798841567,120.913884145155,392,0
30.700979884156798,120.913884145156,393,0
30.7009798841569,120.913884145157,394,0
30.700979884157,120.91388414515801,395,0
30.7009798841571,120.913884145159,396,0
30.7009798841572,120.91388414516001,397,0
30.7009798841573,120.913884145161,398,1
30.7009798841574,120.91388414516199,399,1
30.7009798841575,120.913884145163,400,1
30.7009798841576,120.91388414516399,401,1
30.7009798841577,120.913884145165,402,1
30.7009798841578,120.913884145166,403,0
30.7009798841579,120.913884145167,404,0
30.700979884158002,120.913884145168,405,0
30.7009798841581,120.91388414516899,406,0
30.7009798841582,120.91388414517,407,0
30.7009798841583,120.913884145171,408,0
30.700979884158397,120.913884145172,409,1
30.700979884158503,120.913884145173,410,1
30.700979884158603,120.91388414517401,411,1
30.7009798841587,120.913884145175,412,0
30.7009798841588,120.91388414517598,413,0
30.700979884158897,120.91388414517701,414,0
30.700979884159004,120.91388414517799,415,0
30.700979884159104,120.91388414517901,416,0
30.7009798841592,120.91388414517999,417,0
30.700979884159302,120.913884145181,418,0
30.7009798841594,120.913884145182,419,0
30.700979884159498,120.91388414518299,420,0
30.700979884159604,120.913884145184,421,0
30.700979884159697,120.913884145185,422,0
30.7009798841598,120.913884145186,423,0
30.7009798841599,120.913884145187,424,0
30.70097988416,120.913884145188,425,0
30.700979884160105,120.913884145189,426,0
30.700979884160198,120.91388414519,427,0
30.7009798841603,120.913884145191,428,1
30.7009798841604,120.913884145192,429,1
30.7009798841605,120.91388414519301,430,1
30.7009798841606,120.91388414519399,431,1
30.7009798841607,120.91388414519501,432,1
30.7009798841608,120.913884145196,433,1
30.7009798841609,120.91388414519699,434,1
30.700979884161,120.913884145198,435,0
30.7009798841611,120.91388414519899,436,0
30.7009798841612,120.9138841452,437,0
30.7009798841613,120.913884145201,438,0
30.700979884161402,120.913884145202,439,0
30.7009798841615,120.913884145203,440,0
30.7009798841616,120.913884145204,441,0
30.7009798841617,120.913884145205,442,0
30.7009798841618,120.913884145206,443,0
30.700979884161896,120.913884145207,444,0
30.700979884162003,120.913884145208,445,0
30.700979884162102,120.91388414520901,446,0
30.700979884162198,120.91388414521,447,0
30.7009798841623,120.91388414521099,448,0
30.700979884162397,120.913884145212,449,1
30.700979884162503,120.91388414521299,450,1
30.700979884162603,120.913884145214,451,1
30.7009798841627,120.913884145215,452,1
30.700979884162802,120.913884145216,453,1
30.700979884162898,120.913884145217,454,1
30.700979884162997,120.91388414521799,455,1
30.700979884163104,120.913884145219,456,0
30.7009798841632,120.91388414522,457,0
30.7009798841633,120.913884145221,458,0
30.7009798841634,120.913884145222,459,0
30.700979884163498,120.91388414522301,460,0
30.700979884163605,120.913884145224,461,0
30.7009798841637,120.913884145225,462,0
30.7009798841638,120.913884145226,463,0
30.7009798841639,120.91388414522699,464,0
30.700979884164,120.91388414522801,465,0
30.7009798841641,120.91388414522899,466,0
30.700979884164198,120.91388414523001,467,0
30.7009798841643,120.913884145231,468,0
30.7009798841644,120.91388414523199,469,0
30.7009798841645,120.913884145233,470,1
30.7009798841646,120.913884145234,471,1
30.7009798841647,120.913884145235,472,1
30.700979884164802,120.913884145236,473,1
30.7009798841649,120.913884145237,474,1
30.700979884165,120.913884145238,475,1
30.7009798841651,120.913884145239,476,0
30.7009798841652,120.91388414524,477,1
30.700979884165303,120.913884145241,478,0
30.700979884165395,120.91388414524201,479,0
30.700979884165502,120.913884145243,480,0
30.7009798841656,120.91388414524401,481,0
30.700979884165697,120.91388414524499,482,0
30.7009798841658,120.91388414524599,483,0
30.700979884165896,120.913884145247,484,0
30.700979884166003,120.91388414524799,485,0
30.700979884166102,120.913884145249,486,0
30.7009798841662,120.91388414525,487,0
30.7009798841663,120.913884145251,488,0
30.700979884166397,120.913884145252,489,0
30.700979884166497,120.913884145253,490,0
30.700979884166603,120.913884145254,491,0
30.7009798841667,120.913884145255,492,1
30.7009798841668,120.913884145256,493,1
30.700979884166898,120.913884145257,494,1
30.700979884166998,120.91388414525801,495,1
30.700979884167104,120.913884145259,496,1
30.7009798841672,120.91388414525998,497,1
30.7009798841673,120.91388414526101,498,0
30.7009798841674,120.91388414526199,499,0
30.7009798841675,120.913884145263,500,0
30.700979884167598,120.91388414526399,501,0
30.7009798841677,120.913884145265,502,0
30.7009798841678,120.913884145266,503,0
30.7009798841679,120.91388414526699,504,0
30.700979884168,120.913884145268,505,0
30.7009798841681,120.913884145269,506,0
30.700979884168202,120.91388414527,507,0
30.7009798841683,120.913884145271,508,0
30.7009798841684,120.91388414527201,509,0
30.7009798841685,120.913884145273,510,0
30.7009798841686,120.913884145274,511,0
30.700979884168703,120.913884145275,512,0
30.700979884168802,120.91388414527599,513,1
30.7009798841689,120.91388414527701,514,1
30.700979884169,120.91388414527799,515,1
30.7009798841691,120.91388414527901,516,1
30.700979884169197,120.91388414528,517,0
30.700979884169303,120.91388414528099,518,1
30.700979884169396,120.913884145282,519,1
30.700979884169502,120.91388414528299,520,0
30.7009798841696,120.913884145284,521,0
30.700979884169698,120.913884145285,522,0
30.700979884169804,120.913884145286,523,0
30.700979884169897,120.913884145287,524,0
30.70097988417,120.913884145288,525,0
30.700979884170103,120.913884145289,526,0
30.7009798841702,120.91388414529,527,0
30.700979884170298,120.91388414529101,528,0
30.700979884170398,120.913884145292,529,0
30.7009798841705,120.91388414529301,530,0
30.700979884170604,120.913884145294,531,0
30.7009798841707,120.91388414529499,532,0
30.7009798841708,120.913884145296,533,0
30.7009798841709,120.91388414529699,534,0
30.700979884170998,120.913884145298,535,1
30.7009798841711,120.913884145299,536,1
30.7009798841712,120.9138841453,537,1
30.7009798841713,120.913884145301,538,1
30.7009798841714,120.91388414530199,539,1
30.7009798841715,120.913884145303,540,1
30.700979884171602,120.913884145304,541,1
30.7009798841717,120.913884145305,542,1
30.7009798841718,120.913884145306,543,0
30.7009798841719,120.91388414530701,544,0
30.700979884172,120.913884145308,545,0
30.7009798841721,120.91388414530898,546,0
30.700979884172202,120.91388414531,547,0
30.700979884172302,120.91388414531099,548,0
30.700979884172398,120.91388414531201,549,0
30.7009798841725,120.91388414531299,550,0
30.7009798841726,120.913884145314,551,0
30.700979884172696,120.913884145315,552,0
30.700979884172803,120.913884145316,553,0
30.7009798841729,120.913884145317,554,0
30.700979884173,120.913884145318,555,0
30.7009798841731,120.913884145319,556,0
30.700979884173197,120.91388414532,557,0
30.700979884173304,120.913884145321,558,0
30.7009798841734,120.913884145322,559,0
30.7009798841735,120.91388414532301,560,0
30.700979884173602,120.913884145324,561,0
30.700979884173698,120.913884145325,562,0
30.700979884173798,120.91388414532601,563,0
30.700979884173897,120.91388414532699,564,0
30.700979884174,120.91388414532801,565,0
30.700979884174103,120.91388414532899,566,0
30.7009798841742,120.91388414533002,567,0
30.7009798841743,120.913884145331,568,0
30.700979884174398,120.91388414533199,569,0
30.7009798841745,120.913884145333,570,0
30.7009798841746,120.913884145334,571,0
30.7009798841747,120.913884145335,572,0
30.7009798841748,120.913884145336,573,0
30.7009798841749,120.91388414533701,574,0
30.700979884175002,120.913884145338,575,0
30.7009798841751,120.913884145339,576,0
30.7009798841752,120.91388414534,577,0
30.7009798841753,120.913884145341,578,0
30.7009798841754,120.91388414534201,579,0
30.7009798841755,120.913884145343,580,0
30.700979884175602,120.91388414534401,581,0
30.700979884175702,120.913884145345,582,0
30.7009798841758,120.91388414534599,583,0
30.700979884175897,120.913884145347,584,0
30.700979884176,120.91388414534799,585,0
30.700979884176103,120.913884145349,586,0
30.700979884176196,120.91388414535,587,0
30.700979884176302,120.913884145351,588,0
30.700979884176398,120.913884145352,589,0
30.7009798841765,120.913884145353,590,0
30.7009798841766,120.913884145354,591,0
30.700979884176697,120.913884145355,592,0
30.700979884176803,120.91388414535601,593,0
30.7009798841769,120.913884145357,594,0
30.700979884177,120.91388414535801,595,0
30.7009798841771,120.913884145359,596,0
30.700979884177197,120.91388414535999,597,0
